Feature,CompGroup(C),BaseGroup(B),NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,95%Conf.Int.1,95%Conf.Int.2,MeanC,MeanB,NullValue-DifferenceInMeans,Alternative,Method,FDR
X3831917_ZNF570,Relapse,RelapseFree,20,20,-1.05198198576433,-0.464560795287555,37.2220472462932,0.644952044569162,-0.39191672947253,0.24569672947253,4.1684605,4.2415705,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3848644_CTXN1,Relapse,RelapseFree,20,20,-1.04159649578187,-0.464476481813455,37.1358692518414,0.64501812989158,-0.315253648568083,0.197660648568084,5.5541815,5.612978,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2360206_ATP8B2,Relapse,RelapseFree,20,20,-1.02325874753148,-0.464417780595999,37.6960226181007,0.645019666638028,-0.177801478910607,0.111459478910607,4.2394495,4.2726205,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3403754_RPL15,Relapse,RelapseFree,20,20,1.05892946866167,0.464324307953362,36.6934449097267,0.645158668374792,-0.277968810262986,0.443181810262986,2.6499565,2.56735,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3638411_RHCG,Relapse,RelapseFree,20,20,1.02086316326697,0.464170862520184,37.7789886134366,0.645189094464062,-0.100156781874309,0.159735781874309,3.682626,3.6528365,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3542689_PCNX,Relapse,RelapseFree,20,20,1.05820453087145,0.464144905643751,37.9886683657454,0.64519287970754,-0.274368674696518,0.437605674696517,5.044572,4.9629535,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3816827_S1PR4,Relapse,RelapseFree,20,20,1.0368829193323,0.464056116218025,37.5724302059255,0.645285130563903,-0.175780227302374,0.280286227302373,4.4937975,4.4415445,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3790479_SEC11C,Relapse,RelapseFree,20,20,-1.09983644597459,-0.463982313067088,37.9751948522351,0.645309246649339,-0.736305394311569,0.46172739431157,5.610307,5.747596,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3832830_PAK4,Relapse,RelapseFree,20,20,1.01687687072983,0.4639768504128,37.9833105736195,0.645312561348933,-0.0812044422095767,0.129494442209576,6.028211,6.004066,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3523881_KDELC1,Relapse,RelapseFree,20,20,-1.05379372933268,-0.463913651506627,37.8026483844822,0.645370032902476,-0.405514361991818,0.254329361991818,4.189015,4.2646075,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3015865_SLC12A9,Relapse,RelapseFree,20,20,1.01592330994091,0.46493393418897,28.4661361794787,0.645515741355212,-0.077549323741941,0.123132323741942,5.0077905,4.984999,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2663504_LOC100128644,Relapse,RelapseFree,20,20,-1.04316328592371,-0.463690665796981,37.5797392445421,0.64554405842045,-0.327225549117827,0.205295549117827,3.9886565,4.0496215,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3677612_ZNF597,Relapse,RelapseFree,20,20,-1.06773416330332,-0.463625648203894,37.9990071533174,0.645560836882431,-0.507410792382703,0.318305792382703,5.2103595,5.304912,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3270224_FOXI2,Relapse,RelapseFree,20,20,-1.03646183934746,-0.46361031840876,37.9666198978069,0.645573969236217,-0.277281894865547,0.173947894865547,6.4556585,6.5073255,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3987928_RBMXL3,Relapse,RelapseFree,20,20,-1.04200810550313,-0.464031799202494,34.0599881877227,0.645577224496948,-0.319347426918552,0.200614426918552,3.3372375,3.396604,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3642572_SNRNP25,Relapse,RelapseFree,20,20,-1.06188092701033,-0.463649009694949,36.8412910576952,0.645627011196535,-0.465223841488999,0.291979841488998,6.8567465,6.9433685,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3643333_METRN,Relapse,RelapseFree,20,20,-1.04334659918102,-0.463622151589922,36.0868578039198,0.645702851673423,-0.328993662932077,0.206556662932077,5.560106,5.6213245,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3838522_ALDH16A1,Relapse,RelapseFree,20,20,1.02219256292381,0.463403302165675,37.8808951275848,0.645726939120071,-0.106685725589805,0.170019725589805,5.592054,5.560387,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3096171_POLB,Relapse,RelapseFree,20,20,-1.07062815667152,-0.463415531102493,37.7333477596839,0.645728580479346,-0.528661152345924,0.331746152345925,4.932284,5.0307415,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3577870_DICER1,Relapse,RelapseFree,20,20,1.06992339099369,0.463355285786955,37.9268992242458,0.64575783551664,-0.328528664628692,0.523543664628693,7.132284,7.0347765,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3382015_CHRDL2,Relapse,RelapseFree,20,20,1.07058363142411,0.464405259838956,29.1860460707723,0.645803167523112,-0.334822778705358,0.531617778705358,4.2564175,4.15802,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3870990_GP6,Relapse,RelapseFree,20,20,-1.02386499734148,-0.463232378399749,37.9264015280674,0.645845157778107,-0.182731455589884,0.114680455589884,4.5982495,4.632275,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3893849_PRPF6,Relapse,RelapseFree,20,20,1.05600195090657,0.463398200110748,36.1966354051471,0.645853406733854,-0.265375611347039,0.42260061134704,6.661563,6.5829505,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2945129_PRL,Relapse,RelapseFree,20,20,-1.02932423516515,-0.463258695212173,37.4880220343155,0.645857297241588,-0.223993161596937,0.140598161596937,3.166199,3.2078965,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2862019_ZNF366,Relapse,RelapseFree,20,20,-1.03046499699047,-0.463201959340365,37.9996248050409,0.645861682069235,-0.232515740060681,0.145924740060681,3.8024545,3.84575,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3292634_RUFY2,Relapse,RelapseFree,20,20,-1.04916857402233,-0.463445641031856,35.2595473738392,0.645893146007347,-0.372498649565941,0.234005649565942,5.221141,5.2903875,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3402814_GPR162,Relapse,RelapseFree,20,20,-1.02439207714738,-0.46328284067393,36.319397275299,0.645925962016657,-0.186923964019847,0.117387964019847,3.77584,3.810608,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3944778_GGA1,Relapse,RelapseFree,20,20,-1.02481322600185,-0.463268989549685,35.823204214709,0.64597391437854,-0.190190537461844,0.119468537461844,4.9613615,4.9967225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3783435_DSG4,Relapse,RelapseFree,20,20,-1.02157916015716,-0.463141512385988,35.0297757697597,0.646127570756209,-0.165808233631493,0.104206233631493,2.7469505,2.7777515,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3268222_BTBD16,Relapse,RelapseFree,20,20,1.0248103846202,0.463252231926957,34.0553969084561,0.646130598193449,-0.11974158159252,0.19045558159252,4.15395,4.118593,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3853814_EPS15L1,Relapse,RelapseFree,20,20,-1.02907740304082,-0.463045971910622,34.7149171466289,0.646221235655378,-0.222699927049313,0.139996927049313,5.971839,6.0131905,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3620022_LTK,Relapse,RelapseFree,20,20,1.02297507929173,0.462570511903201,37.9999286827254,0.64631020326956,-0.110648054019227,0.176190054019226,5.0436545,5.0108835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3272566_KNDC1,Relapse,RelapseFree,20,20,1.01946447285851,0.46253454858843,36.9173233418811,0.6464127755998,-0.094029586264003,0.149652586264004,4.849507,4.8216955,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2370355_IER5,Relapse,RelapseFree,20,20,-1.0321384461478,-0.462799063872397,34.2704817643656,0.646433751885192,-0.245977380262897,0.154704380262897,6.065265,6.1109015,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3666566_CIRH1A,Relapse,RelapseFree,20,20,-1.11051778661193,-0.462519531359318,36.1949579573227,0.646477384146021,-0.814245306946443,0.511780306946443,6.251975,6.4032075,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3300115_PPP1R3C,Relapse,RelapseFree,20,20,1.08161120314489,0.463568548982362,27.7711775493004,0.646569763981259,-0.38713000244774,0.61349400244774,4.6134435,4.5002615,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2711604_CPN2,Relapse,RelapseFree,20,20,-1.03477671834005,-0.462522671111924,33.7221578024539,0.646677223072661,-0.266086625039501,0.1674476250395,4.398346,4.4476655,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3622239_DUOXA1,Relapse,RelapseFree,20,20,-1.02107900665101,-0.461988036010061,37.9683843789041,0.646726257086664,-0.161969768193435,0.101780768193434,5.3408405,5.370935,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3796089_C18orf2,Relapse,RelapseFree,20,20,1.02818972499977,0.46250687287034,33.2524032004917,0.646730199649212,-0.136266587348551,0.216479587348551,1.8592615,1.819155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3378851_GPR152,Relapse,RelapseFree,20,20,1.03463256061697,0.461953507287768,37.9761309500747,0.646750259117871,-0.166135320166701,0.264372320166702,4.1671535,4.118035,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3895795_RNF24,Relapse,RelapseFree,20,20,-1.02754850689883,-0.462062973139255,36.4228435890633,0.646784412054191,-0.211222939248514,0.132809939248514,5.677364,5.7165705,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2832392_PCDHB16,Relapse,RelapseFree,20,20,1.04143514582302,0.461983794236969,36.7759158060306,0.646814389825844,-0.198372345442825,0.315518345442825,2.934804,2.876231,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3677498_ZNF200,Relapse,RelapseFree,20,20,1.03578494905768,0.461959656345555,36.7866516558156,0.64683074736709,-0.171800827035299,0.2732498270353,5.229631,5.1789065,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3216931_C9orf156,Relapse,RelapseFree,20,20,-1.03800471718488,-0.461868143397931,36.2626633984328,0.646934894305505,-0.29005007708571,0.18242407708571,4.548746,4.602559,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3209726_ALDH1A1,Relapse,RelapseFree,20,20,1.12170825942359,0.46147841315604,37.7003282267602,0.647107100247658,-0.561367136549722,0.892762136549722,6.0883935,5.922696,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3836841_CALM3,Relapse,RelapseFree,20,20,1.05232439071029,0.461420907873007,37.9760741741304,0.647128801524184,-0.249242872629976,0.396401872629975,8.9488845,8.875305,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2939782_,Relapse,RelapseFree,20,20,1.08290748813422,0.461556860169252,36.049553613104,0.647172264052075,-0.389983717403039,0.619803717403039,5.921939,5.807029,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3954866_ZNF70,Relapse,RelapseFree,20,20,-1.03520751815597,-0.461378274789917,37.6903962926366,0.647178971991672,-0.26901359485235,0.169173594852349,4.931563,4.981483,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3574121_STON2,Relapse,RelapseFree,20,20,1.0306028591458,0.461344819744478,37.8759798983672,0.647189813789679,-0.147360794155361,0.234337794155361,2.8981965,2.854708,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3471073_C12orf76,Relapse,RelapseFree,20,20,1.03676218266694,0.462217891110035,30.1099880415613,0.647247762628276,-0.178013123556922,0.282183123556922,5.2565025,5.2044175,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3852022_LYL1,Relapse,RelapseFree,20,20,-1.03489507178112,-0.461180991242241,37.2402555285892,0.647351108257027,-0.266846647979805,0.167877647979806,4.0750365,4.124521,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3398455_,Relapse,RelapseFree,20,20,1.02670235544526,0.461303362894132,35.7711957887649,0.647373839676623,-0.129163104848324,0.205199104848324,3.672382,3.634364,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2904877_MAPK14,Relapse,RelapseFree,20,20,1.06767162694459,0.460936880386757,37.7446979315661,0.647488949378993,-0.320519310115378,0.509455310115378,5.2749195,5.1804515,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3418513_9.Mar,Relapse,RelapseFree,20,20,-1.0308772096909,-0.460741290404744,37.9781045708233,0.647611829254371,-0.236642100576366,0.148897100576366,3.5754735,3.619346,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3846538_EEF2,Relapse,RelapseFree,20,20,1.08224489852119,0.460722350612672,37.5442859559618,0.647655529773031,-0.387202517743223,0.615256517743223,8.1809835,8.0669565,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3677516_MEFV,Relapse,RelapseFree,20,20,1.02463068323697,0.461626753931296,30.0107028553568,0.647677783246033,-0.120196488021704,0.190404488021703,4.2978105,4.2627065,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2438482_ISG20L2,Relapse,RelapseFree,20,20,-1.0876078730558,-0.460703575379678,37.3264228511064,0.647684325078975,-0.653861103608074,0.411544103608074,5.9665825,6.087741,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2319135_CA6,Relapse,RelapseFree,20,20,-1.0265611014782,-0.460797574621819,34.7144568784031,0.647817755623405,-0.20448758351489,0.12884858351489,3.051595,3.0894145,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2710474_LEPREL1,Relapse,RelapseFree,20,20,-1.04556880249668,-0.460946999024751,33.3732703855134,0.647826595447406,-0.347920104999859,0.21934410499986,4.2541365,4.3184245,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2558612_TGFA,Relapse,RelapseFree,20,20,-1.02481606739139,-0.460238708956608,37.6764044199804,0.647990161711734,-0.190964467493589,0.12023446749359,4.165943,4.201308,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3865275_CKM,Relapse,RelapseFree,20,20,-1.0384505369783,-0.460742760981739,32.9268901135563,0.648011950567413,-0.294811959629776,0.185946959629776,4.016089,4.0705215,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3204463_FANCG,Relapse,RelapseFree,20,20,1.0344902156103,0.46040792901102,35.5844489805682,0.648024711742478,-0.16665970183783,0.26449970183783,4.9715865,4.9226665,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3867660_NTF4,Relapse,RelapseFree,20,20,-1.04908385535312,-0.460163596578103,37.3040626870128,0.64806986762862,-0.373439506773573,0.235179506773572,4.323581,4.392711,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2953501_TREM2,Relapse,RelapseFree,20,20,1.02661767189254,0.460848504618418,30.9453471936246,0.648129869497157,-0.12983736601629,0.20563536601629,3.669337,3.631438,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2505404_FAM128B,Relapse,RelapseFree,20,20,-1.03349040876808,-0.460170244132756,35.9589505157302,0.648164621887482,-0.256988756677946,0.161938756677945,5.6750475,5.7225725,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2903401_HLA.DPB1,Relapse,RelapseFree,20,20,-1.07961804823534,-0.460385416326097,33.9188837176305,0.648177620387137,-0.598428466565508,0.377386466565507,5.2201955,5.3307165,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3129121_CCDC25,Relapse,RelapseFree,20,20,-1.0857963204661,-0.459900880457639,37.2528607167916,0.648260358195592,-0.64182779597494,0.404320795974939,6.2219725,6.340726,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3337168_GSTP1,Relapse,RelapseFree,20,20,1.09583683217596,0.459786176073134,37.289737479924,0.648339307777138,-0.449659397741897,0.713725397741896,8.9298685,8.7978355,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2459173_PRO2012,Relapse,RelapseFree,20,20,1.05686858663695,0.460103673525814,34.2148559388684,0.64835250418962,-0.272575630956549,0.432167630956549,5.4571905,5.3773945,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3836266_FOSB,Relapse,RelapseFree,20,20,1.04614911229895,0.460979392088403,28.1480070866018,0.648355552238667,-0.22407013433712,0.354247134337122,5.4281335,5.363045,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3412296_IRAK4,Relapse,RelapseFree,20,20,1.0684111964984,0.459638772339034,37.845708689863,0.64840511207177,-0.325056086945368,0.515990086945367,4.378212,4.282745,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3775842_TYMS,Relapse,RelapseFree,20,20,-1.12636194706459,-0.459661598359552,37.1394161527378,0.648438673077782,-0.92829973569114,0.58495873569114,6.823665,6.9953355,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3209060_TRPM3,Relapse,RelapseFree,20,20,-1.02808603429791,-0.459509220143468,37.8933500630108,0.648493987035289,-0.216027745331849,0.136105745331849,2.964392,3.004353,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3592484_PLDN,Relapse,RelapseFree,20,20,1.07649379222828,0.459755123043655,35.4714210623063,0.648497625711387,-0.362994980469993,0.575674980469992,6.649811,6.543471,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2601341_WDFY1,Relapse,RelapseFree,20,20,1.05314238344895,0.459432719695934,37.7181510076176,0.648560556519801,-0.254532416589162,0.403933416589163,5.9593385,5.884638,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2439842_TAGLN2,Relapse,RelapseFree,20,20,-1.0816070797161,-0.459843334962205,33.5430258905282,0.648595488280271,-0.613603006486401,0.387250006486402,8.664118,8.7772945,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3832457_RYR1,Relapse,RelapseFree,20,20,1.01772374242691,0.459417640840306,37.0973640042843,0.648615225380962,-0.0864288216641617,0.137120821664161,4.3301945,4.3048485,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2317317_TP73,Relapse,RelapseFree,20,20,-1.02758768097482,-0.459370914030848,37.4483686064345,0.64862344416865,-0.212366098307729,0.13384309830773,5.3977525,5.437014,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3989826_SH2D1A,Relapse,RelapseFree,20,20,-1.03614326877913,-0.45943000102096,35.9433152999401,0.648692137941384,-0.27735536307572,0.174908363075719,2.5229595,2.574183,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3048227_URGCP,Relapse,RelapseFree,20,20,1.05780155404799,0.459282949116211,36.6539153511349,0.648743325656937,-0.27669251736848,0.43883051736848,6.5668335,6.4857645,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3529951_NYNRIN,Relapse,RelapseFree,20,20,1.03660517416765,0.459174459516522,37.4459450861339,0.648763383576326,-0.176912083165159,0.280645083165159,6.4563495,6.404483,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2878630_SLC25A2,Relapse,RelapseFree,20,20,-1.04303856454858,-0.459304316373273,34.672718674867,0.648882415232243,-0.32958377507056,0.207998775070561,3.9540165,4.014809,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3907151_KCNS1,Relapse,RelapseFree,20,20,1.03896856156702,0.459328840694693,34.0633298195925,0.648916032577024,-0.18884459727197,0.29914859727197,3.20794,3.152788,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3105033_CHMP4C,Relapse,RelapseFree,20,20,1.08319914104648,0.45968309747436,31.1854524646754,0.648932403625703,-0.396132477335267,0.626729477335267,6.807828,6.6925295,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3638760_IDH2,Relapse,RelapseFree,20,20,1.06436280482702,0.458922009499573,37.4733197312303,0.648941079110652,-0.307156678780974,0.487136678780974,6.3931025,6.3031125,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2641263_RAB7A,Relapse,RelapseFree,20,20,1.09828996672738,0.458858369020971,36.8803474679109,0.649028798855292,-0.462072989575187,0.732590989575186,7.6198215,7.4845625,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3759006_SLC4A1,Relapse,RelapseFree,20,20,1.02476847515587,0.458696273856539,37.878238345323,0.649073510293837,-0.120501411024861,0.191097411024861,4.305707,4.270409,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3507465_SLC46A3,Relapse,RelapseFree,20,20,1.11747302019614,0.458926306044525,34.4386482351983,0.64917055197683,-0.549011451677132,0.869491451677131,5.6773645,5.5171245,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3082963_KBTBD11,Relapse,RelapseFree,20,20,-1.02473473573078,-0.458708414855444,35.5240339728223,0.649237817591797,-0.191176573566028,0.120675573566028,5.03964,5.0748905,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2813414_CCNB1,Relapse,RelapseFree,20,20,-1.12364164461581,-0.458968669687062,32.9041377892434,0.649274274351671,-0.91378131538853,0.57741731538853,6.4252015,6.5933835,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3095002_ADAM9,Relapse,RelapseFree,20,20,-1.08019479373872,-0.4602939804119,24.6142303874441,0.649345777242461,-0.609650011272703,0.387067011272703,9.4287755,9.540067,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3932917_PLAC4,Relapse,RelapseFree,20,20,1.07606110140101,0.458389306914291,36.8930579420435,0.649361646498583,-0.361770723073145,0.573290723073145,5.015599,4.909839,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3120887_ZNF517,Relapse,RelapseFree,20,20,1.02913660881824,0.458391967594621,36.4882568927756,0.649389455375878,-0.141801769699545,0.224670769699544,5.501199,5.4597645,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2345239_LOC339524,Relapse,RelapseFree,20,20,-1.02944517597554,-0.458136761310311,37.9007288976622,0.649470231957308,-0.22688293504954,0.143148935049541,4.074899,4.116766,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3251068_CDH23,Relapse,RelapseFree,20,20,1.02021732115645,0.458148742487028,36.9108036714466,0.649531567373506,-0.0988421079470743,0.156595107947074,4.427049,4.3981725,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3165957_IFNK,Relapse,RelapseFree,20,20,1.08732181613147,0.458203418515217,34.9569401089524,0.649642128091393,-0.41436585643747,0.655923856437469,4.01296,3.892181,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3341798_,Relapse,RelapseFree,20,20,1.06336655749929,0.45800129159523,36.6116681480006,0.649658360589597,-0.303639365048106,0.480917365048107,2.9348085,2.8461695,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2955061_SLC35B2,Relapse,RelapseFree,20,20,1.03839547380996,0.457808371938484,37.0456920837584,0.64976410933325,-0.186205639243977,0.294917639243975,4.6787695,4.6244135,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3614012_C15orf49,Relapse,RelapseFree,20,20,1.04282530747669,0.457700290430645,37.8872058675115,0.649781920703957,-0.20710722563857,0.32810222563857,2.6960745,2.635577,0,two.sided,Welch Two Sample t-test,0.998325515159334
